user_id,products,reviews
6336314,17,1
6390158,52,1
6391651,68,1
6433636,105,2
6443736,125,22
6453777,72,8
6462749,49,7
6479588,65,4
6525747,349,2
6561207,208,1
6696310,43,1
6700601,286,27
6760350,125,2
6772384,32,2
6795766,96,2
6802589,128,6
6835609,94,10
6844442,111,4
6847364,210,145
6855156,1058,56
6943940,138,9
6952764,253,10
6953324,78,1
6999746,235,4
7006436,3,1
7007939,150,15
7008951,163,8
7136022,4,1
7178055,17,1
7227978,228,14
7319054,13,1
7356294,66,1
7395319,27,2
7487567,48,1
7520804,135,11
7579050,55,7
7579961,76,1
7755281,300,4
7762253,49,2
7769188,27,2
7774058,105,8
7801281,55,11
7815085,12,1
7835969,36,3
7836750,7,1
7892235,58,2
7981293,6,1
8002339,53,21
8031074,91,1
8032659,47,2
8058206,15,3
8063431,253,7
8096118,140,2
8096997,13,1
8097151,10,5
8100108,5,1
8118083,12,1
8210598,92,9
8212902,51,2
8264401,185,4
8312592,224,25
8478704,18,1
8676713,13,3
8713853,74,10
8720125,92,14
8761763,82,3
8785548,18,2
8875505,113,1
8884390,45,1
8908543,39,1
8939660,34,3
8988247,174,14
9045230,190,1
9052065,37,1
9055246,41,4
9118453,39,1
9209139,60,2
9211257,30,2
9340413,8,1
9341584,42,3
9472769,59,1
9515481,298,4
9524803,38,2
9590421,76,10
9673061,71,2
9853422,2,1
9855606,103,4
9865160,66,38
9867800,25,3
9870025,31,1
9920705,244,3
9936512,354,2
9993438,102,1
10009532,76,8
10073817,15,2
10075016,91,4
10107093,63,9
10301845,126,8
10324334,78,4
10341880,42,2
10487520,17,5
10569631,49,1
10652670,122,4
10668802,155,4
10702458,297,2
10749131,27,3
10796271,147,13
10925283,47,1
11079984,60,7
11133630,52,6
12212162,15,1
12252214,29,7
12300791,40,2
12353645,92,11
12439505,60,4
12487775,38,3
12523499,37,2
12610635,24,1
12661405,104,2
12684882,34,2
12807893,15,2
12887038,38,1
12946170,87,1
13086853,86,1
13108139,15,1
13124117,76,1
13133201,41,11
13206045,162,19
13433796,0,2
13468221,51,2
13512987,38,3
13524603,47,4
13543353,10,1
13698240,22,1
13762431,43,1
13839439,30,5
14129512,16,1
14224255,36,6
14256918,200,23
14269226,83,2
26135,15,3
36667,10,1
150884,2,2
258010,42,5
283754,160,5
288061,34,2
299692,168,1
333859,241,12
334996,39,5
358085,134,19
374646,55,6
498168,22,2
527742,86,5
551579,192,41
572332,35,4
587561,14,1
670852,16,1
790934,3,1
813356,52,1
869122,35,2
870974,31,1
899239,125,14
943281,31,1
1033566,26,1
1036082,8,5
1038726,22,2
1049653,80,18
1106509,35,5
1230801,20,6
1316458,34,4
1519936,53,3
1588471,4,1
1644867,4,3
1667042,94,2
1667484,176,1
1726614,22,1
1731545,14,1
1752784,16,3
1756269,7,1
1756822,10,5
1803704,22,1
1842613,58,23
1889157,33,7
1895974,61,4
1908092,5,2
1920605,30,2
1976592,38,4
1998754,31,1
2052142,21,2
2089576,8,4
2165988,25,7
2179106,233,4
2199213,29,2
2210643,52,6
2226781,40,4
2238314,94,2
2246784,7,1
2254353,19,4
2270785,29,1
2476463,129,3
2477076,204,8
2622673,19,2
2637953,37,5
2699603,5,1
2711024,15,2
2711566,6,1
2790960,41,3
2809329,7,1
2885846,19,2
2982234,29,3
2987138,44,6
3009695,28,2
3138617,3,1
3171848,15,2
3196565,17,1
3204933,9,1
3518930,100,8
3576694,45,1
3802460,24,1
3843677,34,1
3884776,7,1
3885468,4,1
3901554,15,2
3916754,75,2
3974440,18,3
3997066,0,1
4014186,4,1
4040043,7,1
4046992,3,1
4226853,11,1
4302798,16,4
4472046,3,1
4592257,7,2
4651862,2,1
4709236,11,1
4845253,4,1
6340617,275,2
10068428,97,1
10145966,271,2
10218228,757,2
1168633,188,2
1307684,241,10
1415804,413,9
2736101,951,6
3023341,387,16
3514442,622,9
3591361,239,2
4090898,189,23
4158054,163,14
5337247,672,2
5793323,31,1
5967876,513,20
6102822,325,4
6108683,751,6
6416645,608,4
6563401,1952,100
6761488,323,10
7109528,575,13
7451435,303,4
7524480,162,6
7847461,31,1
7943912,163,6
7985936,481,5
8325909,271,7
8396510,408,19
8602989,444,19
8634199,450,3
9049552,158,1
9094801,151,1
9135265,416,5
9252273,167,5
9442404,270,7
9720236,818,3
9725772,75,5
9902657,103,5
10106024,119,3
10116646,864,20
10275740,142,11
10355332,118,5
10745872,494,95
10762415,37,1
10811226,191,5
10846539,30,1
10853172,790,76
10853530,664,3
10868088,68,1
10926582,436,5
10951590,778,6
11066927,53,1
11161015,114,1
11169840,142,1
11172169,409,2
11212289,255,3
11276329,803,2
11280508,174,2
11315484,21,2
11368043,22,2
11383479,243,17
11392270,40,4
11393774,219,19
11403073,413,9
11403547,199,6
11470564,249,10
11473848,300,3
11506916,169,17
11536681,409,8
11555907,1625,12
11572160,304,15
11616753,2125,1
11627959,296,23
11629307,3446,170
11632323,846,5
11634679,103,2
11636232,508,19
11639979,275,2
11665192,89,2
11699247,118,2
11729629,215,7
11760578,104,4
11764298,896,26
11830489,1099,36
11837587,124,6
11890700,185,15
11892544,203,1
11922659,486,27
11926165,52,1
11955661,35,1
11959670,81,2
11965021,507,23
11985529,58,1
12080909,280,4
12096918,274,6
12098485,597,30
12102564,38,4
12115197,246,3
12118111,1114,13
12129010,308,2
12139801,50,5
12178531,148,3
12207441,160,4
12216833,39,1
12251415,114,5
12403808,328,47
12414606,707,10
12501456,243,2
12553065,696,1
12584931,466,4
12667197,94,17
12828603,25,1
12959578,458,2
13056743,100,2
13392017,58,6
13596739,13,1
13655558,80,8
13966504,112,2
13969394,6,1
13969504,473,12
13970022,268,17
13971059,98,4
14001280,97,1
14175748,148,5
14182096,818,115
14218591,156,1
14239878,244,10
63253,211,1
83300,37,1
93304,191,1
95584,57,4
136858,46,1
443746,67,1
501629,97,3
648270,1182,110
673650,347,15
921120,479,10
960299,78,8
976423,492,6
1228531,70,13
1324060,210,3
1343423,286,1
1374962,148,2
1376178,90,1
1482041,176,3
1557651,313,23
1744572,335,1
1760346,178,14
1896769,184,3
2076250,47,1
2103271,159,7
2216952,425,2
2279734,104,2
2328832,264,14
2349735,120,2
2486323,158,4
2590490,376,8
2604128,168,1
2628488,260,28
2811725,378,31
3074080,767,18
3096457,47,1
3233220,761,2
3265673,104,7
3274422,218,3
3453878,7,1
3496282,161,2
3587866,102,4
3853997,199,10
3924754,129,1
3932466,161,1
3967690,93,1
4042255,491,3
4104362,352,1
4158615,134,9
4172983,256,2
4175486,28,1
4198841,303,7
4223439,279,2
4296401,5,1
4346174,246,20
4374352,244,13
4412692,256,1
4448167,74,2
4448706,116,27
4454793,256,1
4530550,111,6
4547418,99,3
4569320,96,1
4576455,201,36
4578703,98,3
4580123,289,20
4596374,136,35
4660172,150,32
4665822,47,1
4685878,172,51
4761571,70,1
4789002,312,5
4809053,145,4
4832394,51,1
4843561,79,2
4854911,152,1
4921237,424,5
4975016,41,1
4991373,80,1
5025506,370,20
5098855,341,4
5116633,149,13
5131487,217,3
5134256,471,15
5153589,74,10
5191056,93,10
5364586,61,3
5406836,209,2
5421004,90,2
5421506,125,2
5427445,264,11
5433038,201,21
5452707,39,2
5487201,437,18
5491251,168,1
5544953,20,5
5558239,101,13
5599049,273,8
5607752,47,3
5630372,125,3
5666878,295,14
5673203,72,2
5677849,63,1
5680365,54,1
5725361,228,6
5733612,184,20
5745020,110,1
5785199,37,1
5805446,20,2
5832757,1583,11
5863871,66,4
5915837,166,6
5933676,20,1
5934234,448,16
6023279,87,5
6030761,689,18
6031297,56,1
6036237,68,2
6104153,125,4
6110609,115,7
6116994,42,1
6131154,3,2
6172454,413,8
6233538,54,4
6280544,60,1
6289609,57,8
6317833,298,4
6431059,47,9
6449061,10,1
6537759,128,20
6541561,346,4
6542563,29,2
6555233,19,1
6584830,281,7
6644544,63,1
6645769,157,6
6660025,119,6
6690872,60,3
6730235,157,35
6821655,34,1
6826345,123,3
6898634,51,1
6908742,70,6
6912296,38,2
6934137,52,1
6954394,210,1
6961726,75,1
7056312,65,4
7059477,121,1
7112864,85,2
7128371,7,1
7147319,288,5
7165382,85,5
7176016,11,2
7283355,14,1
7291657,246,3
7334692,78,1
7362648,102,5
7375642,149,2
7436747,60,2
7458422,22,4
7470681,34,1
7495725,42,7
7509962,150,2
7558918,202,1
7605006,11,1
7616714,97,1
7691466,79,8
7734850,25,1
7741413,30,1
7760293,60,1
7762747,101,10
7784136,185,13
7830097,12,1
7943698,43,1
7951867,62,1
7991695,233,7
7991712,84,6
8015324,26,7
8025507,105,3
8027040,94,4
8042662,45,2
8081244,299,6
8084634,9,2
8135691,81,4
8149990,79,3
8226651,18,1
8256175,25,1
8334652,40,1
8338211,83,2
8429706,96,13
8440803,125,4
8444675,30,1
8452936,85,2
8538014,56,1
8560796,512,2
8610211,157,7
8624632,134,27
8640848,275,2
8651701,69,2
8696029,40,8
8708512,82,2
8737125,136,5
8781737,38,7
8846817,21,1
8852811,24,1
8882278,66,5
8903639,117,6
8949422,328,19
9012831,50,3
9020294,83,3
9037385,18,1
9037526,38,1
9038220,407,9
9085921,46,8
9091339,220,8
9138772,96,22
9142062,53,9
9175036,218,23
9183143,64,4
9199070,106,8
9232836,18,1
9254716,5,1
9273294,129,2
9339075,23,1
9354984,42,1
9544052,36,2
9587158,63,2
9668311,20,1
9715014,23,1
9770334,67,1
9782238,10,1
9896351,15,4
10035812,114,7
10063914,66,8
10066657,155,23
10180103,66,40
10189764,66,3
10204539,37,1
10255644,94,1
10331620,44,1
10359056,23,3
10366843,117,3
10375330,4,1
10375358,205,6
10383563,80,5
10416298,79,1
10418166,7,1
10555832,11,1
10570916,33,5
10604437,178,2
10636934,41,3
10768858,11,1
10795798,40,3
10844649,108,6
10877247,64,6
10937395,44,25
11001366,42,3
11057918,5,1
11097772,29,1
11153578,312,10
12005845,235,18
12224718,58,2
12306356,67,1
12392612,21,2
12398173,44,1
12453959,12,1
12528726,35,1
12591074,35,1
12686488,64,3
12916246,81,12
12924677,23,2
12946917,36,7
13004762,85,50
13029731,61,1
13177351,91,3
13194235,37,13
13218885,0,1
13247266,15,1
13541805,38,4
13545045,148,16
13549659,79,4
13589531,10,1
13628505,116,5
13661129,117,16
13747999,2,1
13937030,4,1
14083303,4,1
14197531,63,1
14264418,329,6
37812,9,3
178559,492,33
276138,15,1
280574,22,4
453785,199,4
474129,88,1
498648,23,1
505021,21,4
532088,147,4
548842,45,5
600091,9,2
759499,73,15
828732,27,2
882577,36,4
943891,5,1
997674,13,2
1005037,3,1
1038948,38,6
1047822,29,2
1203606,17,2
1222947,37,5
1260990,27,1
1350869,80,3
1496120,68,3
1572209,13,1
1575711,7,1
1580631,18,2
1631577,57,4
1642488,7,1
1654817,0,1
1699248,25,2
1728883,17,1
1752371,29,1
1758836,7,1
1833757,55,1
1842389,78,18
1850281,118,7
1856754,68,5
1857730,26,6
1918472,9,2
1923659,19,2
1929425,30,3
2002927,24,1
2062191,43,2
2073359,17,4
2085888,52,3
2103733,81,10
2185726,14,1
2211380,24,1
2353430,34,3
2381333,34,1
2465110,10,2
2481709,15,2
2510115,32,2
2611323,38,4
2621435,65,3
2637312,10,1
2693248,2,1
2703320,12,1
2868840,242,1
2873061,4,1
2903694,132,4
2916764,13,4
2916907,8,1
2923311,51,2
2974319,10,1
2996972,25,2
3072975,27,1
3075464,7,2
3294222,7,2
3391634,17,1
3452234,33,5
3464557,8,1
3553536,20,4
3642341,13,1
3643406,28,3
3824557,5,1
3826240,10,1
3846558,65,22
3887157,3,1
3895728,13,3
3926491,3,1
4087141,17,4
4755818,10,1
4848578,4,1
8024460,62,2
13232350,214,2
22222,69,1
561031,145,12
8209874,63,5
9100947,151,2
11607869,347,3
13488099,774,13
13569303,347,4
13969440,223,56
14030083,60,2
296084,191,8
692523,704,63
830836,567,9
1434485,298,3
3611130,255,8
3656992,575,39
4157550,226,2
4250272,311,6
4350217,634,2
5179706,171,6
5350617,715,6
6370331,54,2
6768730,976,14
6994379,115,1
7119828,866,8
7266022,182,1
7368121,341,111
7542579,360,2
7564751,415,3
7618390,26,3
7736169,177,1
7749472,289,1
7930657,607,12
7957020,568,8
8101266,360,1
8298343,69,1
8342457,18,1
8463369,280,1
8523217,491,1
8679839,109,2
8733723,845,8
8827413,226,1
8949080,230,2
9438339,130,6
9564293,128,3
9812257,1161,23
9860964,837,14
9963165,265,1
9984052,215,10
10155388,276,4
10264694,196,1
10275307,236,1
10400837,317,3
10505611,578,18
10506599,183,1
10650003,230,7
10655308,274,7
10708582,258,1
10765027,345,14
10836594,205,4
10966128,56,1
11048234,195,1
11171020,68,1
11180296,175,1
11191150,116,2
11208712,296,2
11226541,75,2
11236254,289,5
11343266,243,2
11356769,321,6
11361552,236,3
11367949,94,5
11416922,67,3
11421544,235,4
11427446,428,7
11447689,73,1
11470378,382,55
11471875,919,6
11475728,80,1
11486324,228,2
11506000,182,1
11508012,385,3
11521753,75,4
11544545,70,2
11554663,92,10
11565935,654,35
11568759,314,1
11604653,19,1
11687668,497,28
11701117,521,15
11706893,37,2
11725670,199,1
11742169,337,3
11766936,120,1
11823061,10,2
11871164,103,1
11891882,490,7
11902774,848,105
11903711,289,13
11927234,665,4
11956591,495,1
11973935,289,4
11974580,478,1
12008475,39,1
12020405,224,28
12035356,140,10
12111358,86,4
12140649,798,10
12143933,183,15
12151433,176,9
12186744,437,1
12200629,730,107
12208459,141,1
12311859,144,8
12329400,494,6
12379133,32,1
12537582,149,1
12718338,49,1
12719888,355,15
12765044,105,2
13006793,15,1
13085613,332,1
13333403,271,54
13503728,92,2
13525937,1603,59
13600890,489,13
13789061,2,2
13893428,104,1
13895336,400,8
13914722,51,1
13951716,47,6
13954606,22,5
13976080,88,1
14129660,80,2
14147487,157,1
14165624,277,2
14198867,181,4
38774,289,9
122174,611,1
184831,417,6
332895,39,2
408750,158,3
498078,616,8
692066,210,3
729545,91,13
736482,121,5
880851,370,17
1216845,218,3
1257461,157,3
1258989,154,1
1261670,76,1
1272691,4070,7
1339851,367,23
1341802,499,20
1425792,387,11
1426565,64,2
1583127,186,9
1609779,69,3
1612951,66,1
1828580,13,1
1861527,44,1
1992511,132,10
1994966,207,1
2033102,33,2
2461214,113,7
2616510,153,54
2648944,174,2
2673975,15,3
2697059,311,48
2738868,213,3
2741253,14,6
2862299,237,39
2911105,1980,18
2924657,33,1
3005940,99,1
3018067,154,5
3018217,95,1
3022035,92,2
3069547,508,29
3073807,276,1
3115497,273,16
3124670,368,3
3133667,155,5
3164804,66,1
3181535,178,44
3184935,161,1
3216633,112,2
3276186,528,4
3312134,142,18
3322140,59,1
3373292,117,7
3491881,579,11
3519424,146,5
3537883,252,120
3617710,298,23
3669611,152,6
3799658,98,1
3871995,58,1
3889464,90,2
4004106,159,5
4012357,110,8
4044590,40,2
4063941,93,1
4153848,336,20
4164848,65,1
4165207,219,15
4183825,245,3
4193867,344,3
4200887,152,50
4213135,227,16
4236067,181,4
4260166,128,12
4322741,412,10
4366191,80,5
4384755,345,1
4422830,73,46
4442323,185,24
4477534,31,5
4674945,311,12
4750524,164,1
4803018,64,1
4884558,142,4
4949835,18,3
5017047,105,1
5021742,39,1
5104959,122,4
5113904,89,4
5132209,97,8
5202036,103,14
5264931,156,4
5279429,36,1
5281776,167,2
5312182,19,1
5372821,215,13
5460999,64,9
5464272,106,5
5526459,388,58
5528686,342,3
5531447,52,5
5538294,41,2
5559124,47,2
5594606,11,1
5647586,125,7
5690262,101,2
5696024,225,4
5696824,43,8
5709612,281,2
5717740,115,9
5724313,15,1
5762463,204,4
5766462,63,1
5796632,192,2
5815251,156,14
5819999,65,2
5838043,165,8
5841961,103,17
5904686,68,1
5929876,55,1
5995775,5,1
6002955,76,1
6043434,31,1
6142513,302,9
6155265,112,18
6158975,154,1
6281153,193,13
6322924,69,2
6341837,110,1
6351322,84,3
6354355,487,15
6356964,161,1
6358253,246,5
6371502,23,1
6382559,13,1
6427372,7,1
6436146,0,1
6457485,49,1
6471323,202,17
6503410,238,12
6528373,53,3
6535611,85,3
6538785,289,9
6596577,3,1
6663469,98,5
6666208,174,38
6812889,111,9
6861438,64,1
6862793,9,1
6909911,225,20
6925641,23,1
6936557,43,1
6984575,467,3
7021633,37,5
7047950,33,2
7077801,61,7
7082033,65,1
7095135,17,1
7111252,8,2
7224235,95,1
7248994,49,2
7352559,342,1
7471120,209,8
7478887,21,3
7512389,415,34
7544817,20,3
7571453,56,11
7575392,97,39
7734673,93,1
7833742,59,2
7843308,2,1
7869042,273,40
7873068,18,1
7909145,96,22
7967441,36,2
8039491,73,4
8077314,55,23
8084955,66,2
8112991,145,5
8157526,24,1
8175738,51,3
8217417,30,25
8253059,187,1
8308719,23,2
8375297,4,1
8383928,42,3
8400654,18,2
8578565,4,2
8735585,217,1
8815998,1791,20
8923444,232,1
8991956,6,1
9008786,48,1
9031890,38,1
9052302,60,1
9063565,61,4
9073016,62,1
9085634,74,8
9114326,78,14
9142708,26,2
9169754,111,12
9178889,4,2
9186257,121,1
9267865,60,1
9288982,14,2
9365894,68,2
9370068,15,1
9375134,61,5
9376317,75,6
9563482,88,6
9593939,27,1
9623531,65,1
9668131,9,1
9795571,48,1
9871338,1089,72
9982468,131,24
10046763,22,1
10052395,60,3
10066806,16,3
10084826,41,1
10096098,80,1
10167239,63,18
10226238,7,1
10301965,96,6
10334654,20,13
10336789,51,7
10364903,179,9
10371122,110,8
10404027,5,1
10407027,10,1
10515655,11,1
10561938,132,5
10618159,61,2
10636346,205,4
10659909,8,1
10700498,94,2
10784196,56,1
10796131,37,4
10854087,30,10
10882971,16,1
10904164,100,11
11063478,135,10
11076540,132,1
11089843,42,3
11134369,42,2
11176358,128,17
12270917,30,2
12297153,79,21
12303540,199,37
12343885,0,1
12358624,218,7
12370270,57,3
12381245,24,4
12385244,37,1
12463280,44,4
12476548,79,1
12497578,28,2
12507170,99,2
12548421,89,13
12790429,14,2
12824134,27,1
12831249,9,3
12910867,49,1
12942463,290,28
12964536,55,2
12983939,7,2
13127731,48,1
13157464,56,2
13161026,23,4
13248621,21,2
13272055,22,1
13453118,23,1
13508481,56,1
13603389,60,1
13609188,76,11
13635830,387,76
13637095,38,1
13649937,15,1
13676251,28,6
13686541,23,2
13712991,8,1
13751952,35,1
13775302,20,3
13834724,180,13
13875578,88,3
14148152,4,1
14245116,68,8
51602,28,1
71496,158,111
76245,32,24
187040,26,6
232699,73,3
269968,2,1
367332,3,1
375646,70,5
377266,31,6
384912,35,6
389872,8,1
504931,42,1
509985,33,1
628606,26,1
730680,3,1
789023,26,1
802219,35,2
888693,75,11
911838,27,1
919995,74,18
961459,16,3
1256293,100,32
1321281,81,2
1362798,70,4
1380606,15,1
1440703,92,42
1520739,4,1
1625699,29,1
1650430,19,3
1653114,36,20
1675762,34,19
1752759,47,7
1766107,220,2
1985603,82,1
1996806,0,1
2113476,2,1
2215619,10,1
2357750,61,2
2407439,14,1
2448172,26,2
2460448,7,2
2486528,10,1
2553877,121,2
2592150,19,1
2608257,24,4
2626048,11,3
2653340,0,1
2692293,34,3
2752954,26,3
2776727,35,1
2827265,16,1
2894628,10,2
2929772,16,5
3001161,58,1
3041289,19,4
3141511,13,1
3193839,27,1
3291095,13,1
3305144,0,1
3412432,20,5
3473702,29,3
3631151,20,2
3692439,4,1
3720793,3,1
3777645,9,1
3812727,46,3
3823875,52,1
3888949,6,1
3990332,19,1
4048277,0,1
4068435,21,3
4105504,0,1
4464361,0,1
4523382,17,1
4530913,7,1
4559237,3,2
4725166,4,1
14029082,98,2
13093792,798,7
1113333,77,3
10094681,1738,20
11332077,213,4
11641613,273,4
11654373,287,34
13384585,357,5
13724279,746,9
20356,54,1
370447,488,8
700800,231,1
1343060,236,3
2550967,243,1
3305640,528,7
3561618,425,7
4122491,463,24
4207064,483,5
4403775,296,13
4483788,234,19
4521304,323,4
5152192,133,2
5633302,716,26
5729476,503,100
5743281,228,5
5957326,404,11
6386405,436,4
6478928,385,7
6598561,1303,6
6813377,1261,65
6882372,1254,6
7019880,185,1
7147672,389,3
7177145,93,3
7180078,501,13
7357419,37,1
7430937,524,27
7478827,38,1
7578503,60,5
7596060,99,1
8169332,253,11
8187904,160,2
8416201,1349,35
8504417,414,5
8696974,897,21
8769549,523,4
8898895,172,3
9368963,239,4
9400146,283,1
9437089,97,3
9461793,1391,59
9462507,119,1
9572029,440,28
9593154,892,13
10010855,369,8
10015176,210,4
10362010,95,4
10432855,430,15
10813742,169,6
10842703,87,6
11030734,1007,29
11180912,751,17
11189304,372,17
11200670,7593,10
11204885,576,32
11237144,345,2
11249767,343,4
11272404,138,4
11273171,135,8
11315045,970,16
11369037,325,3
11372144,170,5
11385853,261,3
11386147,205,1
11402063,494,2
11444400,160,1
11449634,169,2
11468186,378,7
11470845,439,2
11481464,144,9
11507738,328,9
11531317,8,2
11592197,91,1
11593673,91,14
11613317,306,15
11619217,147,1
11649823,121,5
11657242,491,2
11674158,37,2
11691247,34,1
11701366,231,5
11701916,60,1
11714502,967,73
11728268,14,1
11736854,200,1
11765688,349,5
11777009,166,1
11793624,132,17
11831734,63,1
11839533,84,29
11864477,245,6
11891735,621,3
11926345,87,2
11942314,137,14
11945475,394,5
12000113,44,1
12008127,510,3
12086247,307,10
12126309,236,2
12133907,1186,6
12146804,278,27
12152225,797,5
12162445,52,14
12184110,91,6
12185875,34,1
12202094,148,12
12204497,172,1
12205216,56,1
12254293,227,4
12367635,204,11
12517969,77,5
12546912,228,22
12627585,163,4
12628265,136,8
12720618,612,11
12799107,123,7
12982871,146,2
13223793,196,1
13232594,9,1
13341255,173,5
13386388,179,2
13444013,554,7
13492919,95,7
13515758,96,3
13777715,6,3
13924783,426,3
13962197,145,6
13978052,194,7
14015229,279,5
14042065,178,4
14044432,48,6
14082250,80,12
14094669,152,3
14150058,333,2
14152096,255,3
14170857,489,2
14203401,37,1
14223892,1075,2
118714,245,11
164217,403,5
186555,131,4
206432,310,11
358525,197,8
402864,348,14
534670,135,1
572705,365,1
672100,452,1
748924,313,14
754983,206,9
823762,72,1
1229408,102,4
1293984,238,1
1330131,220,7
1346932,28,1
1564698,211,4
1632331,2,1
1708321,149,79
1875272,544,52
1898987,389,33
2254273,170,26
2360060,44,3
2522772,191,9
2663105,32,2
2829679,92,2
2832135,736,25
2928766,433,4
2966060,102,22
3345598,25,2
3522432,47,1
3584313,70,3
3611547,85,15
3638897,342,27
3716388,159,2
3732340,414,40
3852950,146,4
3857004,97,1
3861733,697,30
3882974,135,1
3999618,658,5
4022333,374,19
4022827,35,2
4046036,701,1
4049360,114,2
4058110,308,7
4100555,96,6
4201078,152,18
4231480,159,6
4261725,47,5
4263656,50,6
4295779,144,24
4311976,115,5
4315680,174,3
4424833,183,10
4428210,32,1
4445450,286,17
4450154,2,1
4535600,36,1
4566149,882,19
4583563,192,13
4596091,452,5
4600932,313,2
4672514,217,5
4756469,146,3
4814858,790,4
4867413,204,1
4935136,335,1
4955346,241,6
4971863,3,1
4975569,126,1
5010179,141,2
5014988,85,2
5016320,347,10
5016398,24,1
5035168,32,4
5102036,61,2
5159243,450,5
5169952,66,1
5185345,136,1
5192322,190,8
5193392,204,2
5197887,239,3
5200619,44,2
5273584,61,1
5320031,9,1
5332471,114,6
5349245,57,3
5383628,121,1
5426212,37,1
5450436,709,51
5475405,78,3
5481244,99,14
5500368,113,1
5551566,133,10
5581959,124,6
5601473,121,4
5610465,22,1
5654541,19,1
5660308,167,1
5670115,366,3
5676815,62,1
5719876,89,4
5761817,45,6
5809723,31,2
5848418,88,1
5874662,68,2
5882336,18,1
5917565,175,117
5934442,10,2
5943894,378,1
5960473,106,2
5973512,58,2
6049260,13,1
6071030,66,3
6174448,0,1
6180738,83,1
6245445,164,18
6247532,83,2
6251971,244,5
6260687,66,2
6296968,397,10
6317854,196,33
6339630,29,5
6342352,188,7
6386736,50,2
6436426,118,3
6461737,154,4
6474457,50,2
6483255,412,34
6528812,7,1
6556794,51,1
6598224,40,1
6620113,422,13
6777922,50,2
6800973,85,10
6805587,67,6
6826698,136,1
6838416,219,2
6869158,236,2
6891117,66,11
6911712,308,4
6953136,12,2
6959670,50,1
6980967,151,5
7019672,141,11
7098582,78,3
7125852,52,5
7131021,168,14
7188993,2,1
7195580,137,2
7245054,103,42
7245182,31,1
7255674,58,8
7424365,214,29
7428419,80,11
7437337,55,2
7452628,568,11
7491561,67,5
7499164,36,1
7509589,144,2
7538281,168,39
7582972,41,2
7616916,3,1
7623531,91,1
7645994,22,1
7649816,140,11
7701840,71,2
7743913,9,1
7834041,86,2
7876057,43,7
7898900,197,1
7953982,47,4
7978026,112,2
7994361,122,4
8052401,205,7
8058044,154,2
8076454,135,15
8100863,88,6
8166861,95,7
8362407,67,1
8385976,49,4
8442598,147,16
8473033,32,3
8509986,15,1
8555186,7,2
8559859,81,43
8655287,40,3
8664851,21,1
8688434,189,1
8743332,17,1
8772601,41,3
8785592,16,1
8813406,194,1
8838529,73,1
8846526,209,2
8856427,14,5
8967000,27,1
9053035,35,4
9054646,54,21
9059704,197,21
9066309,143,30
9099702,19,1
9123961,65,6
9127018,46,1
9275892,35,4
9281257,21,1
9296360,52,2
9436150,1798,11
9482396,61,1
9501288,14,1
9532352,67,2
9559301,46,3
9595560,16,2
9601596,75,4
9754248,39,5
9756030,54,5
9813790,12,1
9836462,48,11
9862523,109,6
9876607,48,3
9885631,34,2
9889978,37,2
9901681,67,1
10021142,35,10
10133061,34,1
10169650,74,9
10187695,2,1
10214498,7,1
10215583,62,14
10224204,44,1
10309520,9,1
10326124,571,7
10385190,22,2
10433584,89,1
10599219,24,2
10631297,21,2
10678186,9,1
10738534,83,9
10818820,128,19
10878804,30,1
10933277,38,2
10945253,9,1
11126722,64,3
12221865,280,11
12250968,113,15
12254615,143,9
12304438,32,2
12328254,25,1
12340501,113,6
12354103,176,10
12384130,130,14
12592976,14,2
12646152,15,1
12656612,213,3
12689250,74,4
12735084,122,8
12923537,202,9
12957856,29,2
13016300,67,7
13038608,131,3
13053175,30,1
13069845,31,1
13181945,20,2
13217106,102,7
13224040,10,2
13278741,26,3
13423649,3,1
13482100,12,1
13487999,165,10
13556225,145,6
13561334,18,1
13638469,49,2
13647361,36,1
13658591,68,14
13684692,35,4
13700110,2,1
13713116,147,3
13760777,11,1
13770562,10,2
13789992,22,8
14032637,7,1
14304697,5,1
78029,329,2
105027,48,2
144908,4,1
553416,29,7
556150,56,25
562515,170,2
590405,32,10
611947,11,1
663215,33,3
699304,51,2
908692,42,7
959826,19,1
1012445,103,5
1014181,11,3
1078954,55,3
1141248,10,2
1317525,70,7
1438571,13,2
1476506,55,3
1517150,38,1
1517841,51,1
1541827,27,1
1716612,68,12
1771223,33,1
1771820,63,5
1823053,12,1
1833653,29,8
1855230,1472,1
1905569,24,4
1911230,49,31
1917413,124,7
1943233,0,1
1965715,5,1
1969352,24,1
2019165,0,1
2046560,32,9
2056825,29,2
2083403,9,1
2124076,20,7
2125808,64,12
2144676,67,1
2232454,41,6
2268190,49,17
2285646,58,2
2401569,11,3
2427568,2,1
2444912,6,1
2451820,15,2
2508780,50,4
2557186,26,5
2631932,62,7
2683912,219,28
2710035,60,10
2740105,2,1
2781536,26,3
2823276,29,1
2837034,2,1
2842477,4,3
2883647,5,1
3023258,8,5
3166083,33,10
3183530,33,5
3273569,31,1
3425396,10,1
3437900,9,1
3466918,3,1
3511671,2,1
3617227,69,5
3640215,6,1
3688192,11,3
3695945,21,3
3713409,29,1
3743892,15,5
3749875,6,1
3795206,0,2
3812584,24,5
3834734,76,3
3836831,104,3
3859698,3,1
3870917,19,2
3919299,9,2
3970004,9,1
4018688,73,2
4074702,16,1
4141666,9,2
4589913,1713,17
4743959,5,1
